Unique_ID,Category_ID,Review_Header,Review_text,Rating_ID,Own_Rating_ID 
134027,5,Overall good daily driver for business users,I am writing this review after 2 months of Use. Pros- AMOLED screen Fast Charging Very Good Battery Optimization Cons- Some times finger print sensor works 5 out of 10 times. Can't play heavy games,734,1134
143756,4,Not charging fast new mia2 took 3hrs to charge,"New cell phone got yesterday it's not charging quickly took 4 hrs to fully charge, not even inserted sim",735,1135
122612,4,Five Stars,Excellent phone & at a great discount on Amazon,736,1136
152959,2,Really good plus waterproof,Really good plus waterproof,737,1137
153022,2,Really nice,Really nice,738,1138
135735,3,best,I like it I am in collage,739,1139
164429,3,Alexa forever,Very nice very good applience and it can play what ever you want,740,1140
151665,2,One Star,Printing on the phone bill is not visible,741,1141
162493,4,Not turning on,Very bad experience with the iPhone XR I bought a iPhone XR and after 8 days it's automatically switched off and its not turning on back. Bad experience,742,1142
166280,5,Do not buy honor 9n,Worst purchase ever from amazon disappointed with honor in just 6 months the phone feels like it is 2 3 years used,743,1143
115404,3,Battery,Battery backup,744,1144
112254,4,Perfect smartphone,Amazing experience compare to iphone,745,1145
151673,3,Best at this price range,"Pro's:- Fingerprint & face detection are super fast & even in low light face detection works good. Camer quality is good but front camer is not upto the expectations . Display & screen resolution is pretty good ,really loved it. Performance is good and very soothing. Battery doesn't run out easily & easy to charge, it charges upto 25 percent within 30 minutes & takes 2 ½ hours for full charge. Con's:- Back panel looks kinda good but as it is plastic it is easy to get damaged & not at all scratch resistant . They didn't provided back case & headset. Its durability is poor . OVERALL THE BEST PHONE AT THIS PRICE RANGE...",746,1146
127823,1,Wonderful book..need to study every one,Good book,747,1147
144640,4,Awesome phone,Nice and beautiful phone love it but battery life is average.,748,1148
120838,4,Quiet long,"Does the job, looks good But pain in the... As you are restricted to hold phone in a comfortable angle, as the rugged wire opposes you",749,1149
169040,2,Amazing book💯,love this book,750,1150
135796,1,Ok,I like redmi note 5 pro mobile.....,751,1151
140313,4,Good sound bad build quality,Its a good earphone for media consumption. Not special though. It has good sound quality but wire is not strong. Still considering its price its a good deal and jbl brand name delivers as it should,752,1152
128027,3,Good,Good but size of it is bigger than expected,753,1153
111150,5,Must buy,Achha product hai,754,1154
130556,2,Totally satisfied in this price.,Good product. Totally satisfied in this price. Pros: Almost everything! Cons: 32 GB Internal Storage.,755,1155
170876,2,Five Stars,,756,1156
156797,2,Good,That’s nice product sound quality is very nice but battery life is not butter and camera quality is very nice . I think iPhone 7plus is a good phone,757,1157
113654,3,Awesome,Awesome,758,1158
168580,3,return,i have returned,759,1159
151639,5,Apt one,Price valued product,760,1160
140790,2,Damage of volume button,Its volume button is not fare... Its not working good..... I am disappointed.... By volume button... Every thing is good... Good phone,761,1161
139672,1,Must Read...,It's easy to stay where you are and feel comfortable. But we need to get out of the comfort zone to unleash the real potential. This book has a really good impact & help understand this philosophy.,762,1162
121729,5,Can't believe this low price,Everything is good except this blue color,763,1163
133861,4,I am so much happy and satisfied with this Mobile.😃😃,"I am using Samsung M20 from 2-3 months when it was launched in FEB. The mobile is excellent,there is no problem in mobile when operating,At gaming mode also,u can play PUBG for 9-10 times in one complete charged with very low heating.Good battery performance,new features, Fingerprint also work quickly.Camera is also good ,I m thanking to samsung for giving like a mobile in such a low cost.",764,1164
170080,5,Slow processor speed,the phone doesn't live upto its expectations as per the specs. processor speed is very disappointing. camera is pretty average. below average phone...,765,1165
154804,1,USB music needs to be upgraded as per the standard & price.,Sound bass is really good but USB music should be upgraded where it will be more convenient than playing Bluetooth through mobile phone.,766,1166
150514,3,Best phone in this range with some cons,Phone is good but battery draining too fast Heating issue is major drawback. But after 15 days of use I think it is the best phone in this range. Heating issues are almost in control.,767,1167
140135,4,Nice,It's use by my mom and she is very happy with this phone,768,1168
153994,4,"Battery life, Audio Quality","Screen resolutions issue also sound quality is not good as it was expected, Even the battery life is not good.",769,1169
119974,3,Nice product,Competative Price,770,1170
125263,2,In this prize very good phone,Good,771,1171
144501,4,Nice one,"Nice ,paisa vasool , batry a class",772,1172
113021,2,Good Phone In it's price Range,As a whole it's a great phone in it's price range.The 4 stars is only because of the phone UI.The phoe is quite well built and the metal back has a good look to it.,773,1173
153173,4,Poor Service by Amazon & Defective product,"Received a damaged product from Amazon. Touch is not working properly. Mobile is restarted and screen damaged. It was Identified informed to Amazon help desk. However there is no proper response from Amazon, simply ignored the customer. I tried several times but there is no proper response. Even one of my friends displays is fade, Samsung technician confirmed that this was a defect phone sent for replacement. Strongly suggest No M30S and Amazon customer service needs to improve 😏 Give a proper direction to customers (Simply WORST SERVICE by Amazon)",774,1174
165826,3,Good,Working good,775,1175
115434,2,Nice look Slim phone,Battery backup is not good every 6 minutes 1% low and phone is Good,776,1176
159959,1,iPhone's Love,This is the best phone everrr! I just can't take my hands off it! GOD I just love the phone!,777,1177
125978,4,Nice,Good,778,1178
167551,3,lightning conductor,box m lightning conductor nhi aaya,779,1179
155213,2,An above average phone under 15k category,Speaking about the plus point 1.the display is fantastic the color contrast is good and the touch feel is good 2.the battery backup is good it lasts for almost 2 days. 3.quick charging is really effective Now speaking about the lagging part 1.poor low light photography 2 front camera is not good,780,1180
163008,4,Impressive!,Very good book,781,1181
164342,3,Very good,Very nice product with all the features,782,1182
136586,3,Budget Friendly Laptop,"I purchased this laptop from eZone and not from any E-retail sites like Amazon and Flipkart. I have been using it since 2 months now. PROS : 1. Looks are good. Build quality is good. 2. Sound is good. 3. Battery backup is nice too. 4. Full HD at 30,000 bucks is good. 5. Windows 10 original 6. Good for multimedia purpose usage. CONS : 1. Due to factory installed Windows 10, it is slow after booting. Disk usage is high. So for programming purpose, you either format and install Windows 7 / 8.1 or upgrade your RAM to 8 GB.",783,1183
169045,1,countenance,low budget but performance cant be compromised. its good one for the ppl having tight budget,784,1184
142188,2,Perfect for the Kids room!,Love the size and sound. Alexas accent is a bit vernacular though.,785,1185
146026,2,A,Nice product,786,1186
119181,2,Battery n camera.,Camera n battery life. As usual best in this range. If u gift ur mom she ll happy. Fr u. But not gf.,787,1187
116870,3,SAMSUNG'S REIGN IN MOBILE MARKETS IS AMAZingly ON,"Best buy for 12990. Excellent camera clarity, as usual Samsung is best. Fingerprints quality is ok.Battery stays for 24 hours . SAM's Audio quality, more so in headphones is best- SUNG. Worth the price .Amazon delivered it on time",788,1188
125330,2,"Value for money, I got this mobile just Rs. 4500.",Good,789,1189
115740,5,Truly recommend,Battery life awesome must buy,790,1190
119098,2,Camera was not so much better as described by xiaomi,Camera is not so much better as in her advertisement buy xiaomi,791,1191
142900,1,Mobile review,Mobile box damage & packing very very worst packing mobile is good,792,1192
132291,3,Highly recommend,Great product Worth of buying Nice picture quality,793,1193
111460,4,Good bass and quality sound...,"After using about two months iam writing this review.As a hundred rupees earphone user for long time,First time i bought this boAt bluetooth earphone.Initially i had a very big hesitation to buy this earphone because of its price is about 1699.but later Waiting for a month i got this in 'lightening deal' for Rs.999 with including some cashback offers. Pros: =>Good sound quality,a very good bass, =>good battery backup(really it plays upto 45mins with10mins charging) =>Fits perfectly to my ears(various sizes of extra buds added) =>light weight cons: No cons for sound quality,but i feel that Wires are bit lengthy(but i compromised for bass and sound quality) Finally kudukara kaasuku worthu!!",794,1194
130835,3,About,Good quality. High and clear volume.okaish picture quality,795,1195
158922,3,Good product under the price,The working of the system is on the slower side but other than that everything is fine under this price.,796,1196
134083,3,Worth the value,"I bought 128g at 57k performing much faster and more smoother experience on an iPhone. Battery life is above average. app switching is lightning fast. Portrait mode is working fine with perfect edge detection. PUBG freaks you can play in fully max video setting without any lag at all. Though the packaging was terrible only one plastic wrap was there, expected to be inside a box .",797,1197
165984,2,Do not recommend for walkers and Runners,"Worst Fitbit band!! It counts steps when I am asleep. When you are on bike, steps are counted again. Move your hands, it counts. For the same range you will get gear S3 which is much more efficient if you can live with it by charging every 2 days. I have requested for replacement and the replacement device is in customs for last 2 weeks and Fitbit doesnt do anything about this. Your country your headache!!! Buy Mi band or honor bands which got service centers which are also offered at lesser pricing",798,1198
139995,4,Best for a biginner. Value for money if get some deal.,It's overall amazing for beginners who want to give their talent a boost.,799,1199
116833,4,Good one,Best budget phone for below 5000,800,1200
168336,4,good so far..,good so far it s been a week battery is good .... not fond of clicking pics so cant say but clicked few theay are good,801,1201
116273,4,Yes,Beautiful pish,802,1202
132142,4,The iPhone you’ve been waiting for,Great phone overall. Effortless user experience and great build quality and design. An awesome camera makes it a perfect everyday device :) Animojis are a unique feature which can be fun to use. Happy with the purchase. No regrets switching from an android device.,803,1203
148035,2,XD fgj,Nyc,804,1204
119224,2,Front camera sudden not working,Camera problems,805,1205
155786,4,Nice,Super nice,806,1206
162014,5,Energy efficeincy,Value for money but still energy efficiency is not up to the mark,807,1207
149409,5,Good,Overall Good in this price range,808,1208
124330,1,Superb,For Calss not for mass,809,1209
143761,3,eyear phone LEED not received,New mobile phone received But not received eyear phone LEED M30s today 30/92019,810,1210
165957,1,Worse experience with this offer session,Worse experience with this offer session ... I wanted to exchange my old phone with iPhone 6 but my give pin code is not serviceable it seems then I gave city center address still the same error .... I have selected option to collect from showroom .... By that time that product was out of stock and after few minutes same drama started..... I just hate it ...,811,1211
127598,3,Value for money,Good affordable laptop with packages that are value for money,812,1212
145216,4,Nice one,Nice one,813,1213
161082,4,Super,Totally good,814,1214
145850,5,Five Stars,Nice product,815,1215
168853,4,a Very gud Book,it's a very gud book for learner's and gud for those student who want to increase their grammer or etc..,816,1216
138003,2,Entertaining,Innovative product..Got it at discount in Amazon sale,817,1217
168244,1,good phone from samsung,good phone with display nd battery,818,1218
154099,2,Serious network problem. Don't waste your money.,Serious network issue. Don't think of purchasing it if your area have moderate signal quality as shown on other phones. The phone is having problem in video call using the default dialler app. Coins Network reception power too low to work. Camera have actually 12 megapixel sensor. I have tested it with multiple app downloaded from play store. Pro Good battery backup. The Samsung UI don't have ads. The 12 megapixel camera show good performance in low light condition. Purchase the phone only if your area has very very good network coverage. Otherwise you have to use the phone over Wi-Fi only.,819,1219
170273,4,satisfied so far,using for quite sometime 10 to 15 days...takes about 4hours to charge fully....with it my samsung J7pro gets charged as fast as it gets charged with the default wall charger...gives approx 1.5 times full charge to my J7pro....satisfied with the product,820,1220
111740,1,Must have,All in one at reasonable price,821,1221
116067,1,Worst product,Battery life worst,822,1222
130602,4,Best n beast,Good product... Met expectations,823,1223
145341,5,Nice looking all quality good,Nice phone,824,1224
129970,4,Product grades,Good product,825,1225
166290,3,Worst service,Worst service and worst product. Now I feel wrongly purchase from Amazon. Next time not buy.,826,1226
147986,2,Great Phone,Now I have become a Fan of Mi.Great device.Ordered it for my brother.And He is loving it.,827,1227
156084,3,Superb for small party or speaker without connecting electricity.,Superb bass. Very nice product.,828,1228
118975,4,Camera is not Monster. Its Disaster.,"Camera is a big disappointment in this phone. All other specs are good. If anyone looking for a good camera phone for not buy this. Samsung being a big player, don't know why they play such cheap tricks by saying camera is 48MP on paper and fooling people by providing a low quality camera in actual. This phone should have been priced under 10K. Not worth of 14K.",829,1229
157816,2,The most awesome thing,The most awesome thing,830,1230
163975,3,Five Stars,Very nice,831,1231
149791,2,A good choice under 10K,Overall product performance is good. You won't be disappointed.,832,1232
145493,4,Best for 15k,Nice phone Good look Well designed Nice camera Overall good Worth for 15k,833,1233
153606,3,Sabash,Sabash,834,1234
145957,4,Eorth buting,Nice product,835,1235
154606,3,So good,So nice,836,1236
125168,3,Good,Good,837,1237
155566,2,Five Stars,Super,838,1238
129918,4,Ok,Good product,839,1239
122437,4,Good one,Excellent device,840,1240
125259,5,Good,Good,841,1241
154266,4,Well thought Package.,Simply the best Android One phone with decent camera and above average battery life. Worth the money.,842,1242
139038,2,Good,"It was a great experience having a Lenovo laptop as my first pc. Good product, classic, as I would describe it.",843,1243
160063,2,"Good speaker, Bad software","This is very good hardware and speaker. However very much handicapped by amazon on software front. It can not understand your commands 70-80 percentage times and very limited to amazon music and saavn. However you can not use any of good music apps like wynk, gaana, youtube etc. Also natural language processing is supported in google products but not in this echo. For example when you say- 1) where is agra - it gives you correct answer. 2) continue with next query like how to reach there ? Then for 2nd query it doesn't know what to do.. This is just an example but most of the times you will find this issue there. Then you can not connect with other populer music etc apps. Have to rely on what amazon thinks os good for you. Amazon music has very limited music base. So looking forward to get more access and integration with alexa however not have much hope since its already such an old plateform that they would have given support if there were any such plans.",844,1244
132011,5,Go for it!,"Great one, also charges my oneplus6 fast enough (can't expect like dash charging though)",845,1245
125754,4,Hoof,Good,846,1246
159910,1,"This is really nice, I like it but when I put full ...","This is really nice, I like it but when I put full volume it vibrates & creat vibration sound, I am confuse, how much time have to charge?",847,1247
118833,4,Very good,Came in a surprisingly bad condition. But I like the fact that it has large letters compared to other books,848,1248
162130,3,Redmi Note 5 Pro 6GB,Value for money. Good phone.,849,1249
167749,2,Four Stars,excellent,850,1250
163099,2,Awesome product..,Very good gaming laptop under 50k just go for it,851,1251
170061,4,honor band 4 is better than this product,"the honor 4 band is better then this product, as this product doesn't have the features and this not good in this price segment",852,1252
132285,2,Amazing phone for 40K,Great product ... Got it on amazon indian festival season with amazing discounts got it for 39990rs great!!,853,1253
152279,2,Whirlpool refrigerator,Products was good,854,1254
123961,3,Good for price,Fingerprint reader is good and a excellent upgrade,855,1255
159723,1,Satisfied with results..,This is great camera to start your photography at this price.. good packing and timely delivery.,856,1256
169449,3,supeb,nyc,857,1257
150516,2,Overall good phone from this price segment..,Phone is good but camera is little bit poor we are not expected from nokia type brand,858,1258
140114,3,Genuine product,"It's the best powerbank available for money.it takes 4.5hrs to charge with qc3.0charger. it can can charge a 4000mah phone battery upto 2 times and supports qc3.0 as well .it lightweight ,slim and fits easily into pockets. It's valuable product",859,1259
142179,3,Nice buy,Love the product but only used for few weeks got a good deal,860,1260
145208,1,Very good product,Nice one,861,1261
142961,4,Worst service of Amazon team,Mobile is good and other feature is fine but we are facing heat issue and asked for amazon team for replacement. Worst service like amazon i never faced with any of the online companies. I don't know what is the policy of amazon for replacement plan. We brought this mobile just week before and logged complain with amazon in 2nd day for heating issue while call. Amazon spoiling the name of reputed companies.,862,1262
135292,5,Best quality with best price,I have got my phone #realmeU1. And believe me it's a superb phone with best selfie phone ever. Processor p70 performing super fast. Best quality with best price. Catch it earlier.,863,1263
115955,1,So far so good,Battery life is unbelievably long but Bit heavy in weight. Overall nice to have. Maybe company should give us a choice for the type of usb cable we want,864,1264
157822,3,Good,The most valuable product you can buy it right now in the battery bank dept.,865,1265
163612,5,Good quality,Very good proof I am use 2 month,866,1266
161161,2,Touch screen not work. I am purchase m10 12feb 2019.,Touch screen not work.,867,1267
152855,4,Bad service,Really a bad experience,868,1268
137250,1,Love this phone,"I would recommend this to anyone looking for a good phone under 15k. The features that come along with the phone in this budget range is more than anyone could ask for. The camera is excellent under good lighting. However, it doesn't perform very well under low light conditions. But I would still give this phone 5 stars performance wise.",869,1269
117582,4,Amazing battery life,Best phone in this range. The battery life is awesome and the camera is awesome too!!!,870,1270
114065,4,Great mobile in budget,Awesome experience,871,1271
145880,2,good product,Nice product,872,1272
128773,2,Five Stars,Good one,873,1273
162285,2,"Mobile not good , camera quality very bad, RAM 6 GB not Real use",Very Bad Phone,874,1274
170415,3,Five Stars,very good....book ...if you looking for improving self ....and being happy. buy it without any hesitation ......,875,1275
143157,2,Five Stars,Much Awaited for me.,876,1276
123674,2,Wrost Camara Quality,Feeling Happy after 3 years I am again with iPhone. Camara Just Like 5MP. Disappointed.,877,1277
128023,3,Good,Good but page qualify not so gud,878,1278
130027,2,Good product 👍.......,Good product ... and easy to handle battery was good and best for starting guys who chose photography as their profession,879,1279
155471,2,😊😊😊😊,Super,880,1280
123781,4,A goo,"Finger print is ok ok not toofast not too slow. Camera quality is not good at all, it snaps photos but details are not good all are pixelarated images, at night the camera quality is poor and night mode doesnt work properly, it shall have full access to camera 2 api enabled. Battery life is awesome standby is very nice but it needs little bit of more optimisation.",881,1281
125021,2,Good,Good,882,1282
130627,2,Good product. audio is clear,"Good product.audio is clear, cost effective",883,1283
146820,5,Four Stars,No f******g around...Good,884,1284
127776,2,Mi good,Good better than samsung,885,1285
116573,3,Best product of boAt,Best Cable,886,1286
139895,5,Mi power bank,It's nice and is handled easily to any place. Charging is very fast and is liable. I am using since 3 years and did not face any problems.,887,1287
152896,5,Brilliant quality product,Really awesome product. Fast battery charging cable. Believe me it's superb at this price point.,888,1288
157357,3,Amazing build and Camera,The build is good but hangs a bit. Camera is too good for 6k range.,889,1289
153877,3,Happy with the new iPhone!,"Satisfied with the product! Screen display is absolutely brilliant, better than any other phone currently in the market along with stereo speakers that give an excellent experience if you tend to watch videos or listen to songs using the speakers. Since I upgraded from an iPhone 6, I found the speed to be slightly but noticeably faster. Battery backup is the normal duration what you'd expect from an iPhone about a day with the wifi or 4G switched on. Only problem I found was a bit of a heating problem which only happened a few times.",890,1290
169083,3,not good one,mobile over heating..,891,1291
127406,1,Good Mobile,"Good Mobile value for money, stylish, if you want to buy less than 11k this is good",892,1292
142201,3,Best phone ever,Love this phone,893,1293
117180,4,Best in this price range,"Best in this price range, I got it in 530/- Very good sound out put and premium in design. Much easier to carry outside home. Go for it......",894,1294
133877,1,Works for 2 hrs non stop,I am using it frim last 10 months still it is working very well sound and battery is performing too good,895,1295
157633,4,Doesn't get scratched easily,"The glass of galaxy M20 is quite good even though it's not a Corning Gorilla glass.It doesn't get scratched easily. By mistake, my keys got in touch with the display of the phone, but there was not a single scratch. Even i use my phone so roughly on daily basis like a rough user of cellphone but the screen is still fine and did not got any any scratches over it. The time i have bought M-20 that was the time i have fallen for with my phone. Samsung is doing so great work for millennials.",896,1296
125559,1,Good,Good,897,1297
141651,3,Ok,Like,898,1298
136728,2,Genuine but poorly manufactured Indian variant with some serious quality issues,"I received the phone about two weeks back and immediately noticed that it gives out a mild electric shock while charging the phone. Not only that but even with very light use, the phone overheats. Looks like Apple chose to lower their standards to keep their high margins while selling for Indian customers and hence the lower price. I might have received a lemon but I highly doubt it.",899,1299
164751,3,Best book on how to deal with people,"Very well written, very educational, slightly repetitive but very helpful. Must buy.",900,1300
165519,1,Excellent Product,"WiFi distance up to30 to 40 meter,crystal clear sound,bass sound very good according to size, Finishing and design is well good quality,ther is no burden for weight,Baterry life according to normal usage 2 to 3 days, charging time 2 hours. I very happy",901,1301
149549,3,Best Version and screen among all Iphones.,Overall good Experience ; switching from iphone6 to iPhone xR was really worth the buy.,902,1302
152178,1,not working within 1 month,Product not working within 1 month from purchase,903,1303
145489,4,A3 rooks,Nice phone ..only who loves android one and mi.. Just u could have given full HD display..,904,1304
113151,3,Amazing initial experience but causing issues in just 1.5 years.,"As per the price the phone was good.camera quality is average not pretty great.Battery life is great as usual in MI phones. Fingerprint reader is not upto the notch,it sometimes didn't just let you in and you have to enter password. All is good but the problem is that this started to cause issues in just 1.5 years,,it automatically just switch off without any issue which is quite frustrating.IDK why android phones are not long lasting. All comes with the age limit cap of 2 years i guess so you have to buy again.",905,1305
129096,5,Value for money,Good phone,906,1306
153777,1,Don't buy defective phone,"Samsung phone are very defective and working very slowly, it's proximity is not working, almost all samsung mobile have proximity issues, so don't buy Samsung phone",907,1307
112959,5,Awsome,Apple phones are awsome I upgraded from Iphone SE to this and the difference is mindblowing,908,1308
135216,5,Not up to the mark,"I have booked a redmi5.. i got it after 4 days in Kerala. While unboxing the item, there is no plastic cover on the box(thin layered plastic cover). And when switched on the phone, the phone started quickly. Normally a setup window will appear when u switch on the new phones . More over there is two photos inside pictures folder.. so I doubt it's a refurbished item. It is also hanging many times, and frequently switching on and off..",909,1309
162243,5,Velue of money,Vary Good product. In this range,910,1310
161950,2,Value for money,Value for money,911,1311
149859,1,Fall in love,Overall very different and joyful phone with all kinds of apps,912,1312
122272,2,Good Product,Excellent Product. Functionality as described. Highly Recommended Product. Timely delivery. Working as expected. Value for Money.,913,1313
112688,4,Face id not working properly,Amazon is selling defective products. Face id not working properly. It unlock with multiple faces.,914,1314
154795,3,Mic not work,Sound and music good but call comected mic not available,915,1315
152642,1,Quality,Quality is ok ok,916,1316
157572,3,Good,The feature is good and the pricing is better,917,1317
128558,3,Sim and memory slot,Good mobile but sim cardand memory card slots are some what difficult to use...,918,1318
111260,2,Iam happy,After 3 months of usage Kevin is good with value for money and quality never need to go for another brand,919,1319
159290,3,Mistakes,This book has spelling mistakes.,920,1320
125581,4,Five Stars,Good,921,1321
120691,2,Best deal,Display is just amazing. Battey standby in normal,922,1322
169365,3,one thing i dislike about this,no gorilla glass protection only minus point,923,1323
134098,3,Nokia is a BRAND!,I bought 7 days ago Camera - average Call quality-good Fingerprint scanner-Ausm Build quality-Great Look phone-best in class Display -superb with pure display Battery- 1day charge Processor-Old bt its fast Charging port-type c with 10vt charge it's ok Overall great product 14400 with great deals Guyz buy This Nokia 6.2 with exchange offer!!!!,924,1324
166942,3,It very good for everyone i.e. evergreen,"Yes, excellent tech spec as well as which shown in product user never sad. A beliveable product, which i desire found distination",925,1325
170461,2,very gud product,"very nice product , with best quality , good sound , gud picture quality, value for maoney i suggest buy for it",926,1326
148352,5,Ok,Ok,927,1327
134680,3,"Nice but,",I dont know why.. Within 1 month my fingerprint reader stopped working.. But only when it feels itself it works..,928,1328
123883,4,Average,Fingerprint excellent Camera quality good but not night mode. Battery life average.,929,1329
168217,1,V.GOOD PRODUCT,"good package , good quality .I really like the cover page .. its wonderful 100 stars !!!!!!! recommend to all !!!",930,1330
168612,5,Five Stars,i love it,931,1331
136804,2,"Samsung one ui,camera","I say to you after using this phone it is just more than you think and the best thing is that it has samsung one UI,which gives you definitely good experience. And it has tough body design and i am glad to use it. Camera quality is decent.And what say about its battery,which gives 2 day baterry life.",932,1332
118828,1,Good product I love mi,Camara quality is very good and finger print scanar is best buld quality is very good,933,1333
111016,3,Monster mobile,"AMOLED HD+ Gorilla glass 3 ( Amazon site Q&A), 10nm processor UFS 2.1 48 MP triple cameras 16MP front camera, We have to learn little about camera modes thats it. 6000Mah battery and Samsung brand. Very less head SAR value(0,468)W/kg. One UI is very user friendly As per my review this is very good specs and built. Any bugs reported will be fixed in next update. Thanks to Samsung for such wonderful device. Amazon great service.",934,1334
150229,2,Best one,"Perfectly for any smart phone, if slot available.",935,1335
141686,2,அருமை,Like,936,1336
165717,3,Very nice sound quality,Wonderful product,937,1337
151865,4,Good product but courier attached are nit trustworthy. Take a serious note of it.,Product is excellent but to my surprise product was pre-opened as seal is still intact and yet O have been able to open it up. Your courier service people must have fiddled with the product. Not appreciable.,938,1338
140468,4,Superb!,Its awesome connectivity and search function!,939,1339
128594,2,Good,"Good mobile phone as per budget with awsm 📷,,, but it does not come with earphones jack which is painful sometime and battery backup is also not so good",940,1340
128821,2,Good phone in average segment,Good one in budget price range,941,1341
133665,5,Everyone should buy this A2 mobile....,I am falling in love this phone. This is amazing,942,1342
150390,2,Heating problem,Phone good but heating problm...,943,1343
111475,2,Bad camera quality,"After using for a period of 2 months I got a problem with its camera U can yourself see in the picture, there is a spot in the picture Now the spots are increasing Very bad experience",944,1344
163665,1,Worth purchasing.,Very good smart TV in this budget range. Worth the money. Free wallmount and installation. It has play store and inbuilt appotoid TV apps to down the apps which are not available in play store,945,1345
121956,2,Excellent,Excellent,946,1346
167731,3,Five Stars,excellant,947,1347
160265,4,Best features........BUT,This phone has some serious network issues. The same SIM when put into some other phone shows 80 to 100% network but in this phone it shows 50 to 60%. Call drops and voice stuck ups over a call are quite frequent. Rest all features are top notch but it is very unlike samsung to undermine such a basic phone feature. I've not used any cover and tried every setting I could but still this issue exists. I hope samsung fixes this through some software patch.,948,1348
130850,5,Go for it,Good read,949,1349
116326,2,Decent phone to buy in dis price,"Been using this device for last 4 days & made following observations: * Battery is a beast. U will never run out of charge wid dis device. * Screen is treat to look at. Watching videos is first class experience. * No heating or lag observed in what ever little gaming I did. * Build quality is nice. * Gud ram mgmt. * Android 1 is buttery smooth. Minimal app overhead which can b easily uninstalled. * Charging is not superfast but wid given bettery size I would say it's pretty fast. * Fingerprint & face unlock both working gr8. * Call quality & signal reception both good. Also wifi connection working properly. D only con I observed in dis brief tenure is der is no way to put data rate displaying at the status bar. All & all a gud buy at dis price point. If u are not a gamer & want a reliable handset for everyday use, I'll definitely recommend dis phone to you.",950,1350
159113,4,Genuine and actually a nice product,These earphones have good sound quality n proper base too and all the features are working good till now (5 days use) let's see how its durability now,951,1351
126697,4,Good,Good,952,1352
114453,4,Awesome phone must buy under 15000 rs,Awesome phone.It's camera is awesome and it is very fast device.No lag or framedrops in games.,953,1353
112498,3,Value of money,Amazing product sound is good,954,1354
170358,3,nice product,very good,955,1355
121008,4,Don't go for it..!!,"Don't go for it..!! Display-3/5 Aesthetic-4/5 Performance-4/5 Battery backup-4/5 Rear camera-2/5 Front camera-0/5 Drop resistance-1/5 Operating speed-2/5 Worst ""CAMERA"" I Believe we all bought this mobile due camera features also and we never ever believe that SAMSUNG will disappointe there customers, we all go through brand value too, but now Samsung brand value goes down.Samsung company has to do market research to there product because in INDIA 90% people buying smart phones on camera quality.50% people know what is megapixels in camera and Samsung cheated us if company don't having capacity to fit such genuine specification in m30s then why they selling there product in such low budget rate, they have to give us genuine feature with there actual range as desire for there brand value.I will not stop here, will do something on Samsung, I lose my money in 'GHATIYA' brand.",956,1356
121254,2,Poor quality product,"Earphone sound is okay but of very poor quality. It miss the sound all the time. Calling, music gets affected all the time because of poor quality.",957,1357
123435,4,Heating and battery issues even after replacement,"Facing the same issue of heating and battery even after replacement. Please process for refund. Also, why are there no options to request refund in the app.",958,1358
118312,3,"Has lot's of features, Surely can go for it!.","Bought 2 mobile- 4gb/64gb & 3gb/32gb thunder black through Amazon prime early access. Overall really a gr8 phone for all aged people. I liked everything except few things: No c type port Limited colours No headphones Sound quality is not good, especially while headphones. Worst front camera under low light. But it has lot's of other features like kid more, safe eye mode, bike mode & more. Surely u can go for it but if u r a music lover then stay away.",959,1359
112879,3,Read before buying,"Apart from 720p display, rest is good enough for the price, it's USP are the cameras and specially the front camera as it's an 32mp camera!! No ever has brought an 32mp camera in sub 15k price",960,1360
139398,3,Solid power bank but heavy in weight,"It's a solid power bank and definitely makes ur handbag heavy. I am not much aware of other power banks so cant provide comparision but this one easily charges my MI Note 4 easily 3-4 times. Except the weight part, i am happy with its core functionality. Would have loved if got in navy blue color.",961,1361
135607,5,I just loved the phone the features was very good I bought ...,"I just loved the phone the features was very good I bought doubtfully but after using I changed decision... Better to buy...,,,😍😍😍",962,1362
164864,1,OK OK type,Volume is too low,963,1363
160179,3,Don’t buy this phone,This mobile is one of the worst phone in 2019 by Samsung don’t waste your money on this crap of Samsung m30. Built quality is Very poor. Looks like cheap phone Camera is not at all upto the mark. Lot of heat even at the minimum usage. Plastic body and vibrations while playing any music. Doesn’t worth the money. One of the worst mobile Samsung has produced this year. Simply don’t waste your money on this phone,964,1364
153658,2,It is just perfect... you get a brand( samsung) in your budget,"Samsung Galaxy m30s.. i wasnt aware about this mobile before.. one of my frnd suggested me.. i read the features of nd realized that this phone is just perfect for me..i bought this phone 2 weeks back.. i needed a phone with good camera.. good sound quality and smooth Touch ..i am really satified with this phone... if any person is looking for a budget phone with good featues, one should go for this...",965,1365
130302,3,Worth buying,Good product in this price 1) Camera quality is good 2) battery backup is really amazing 3) processing speed is good,966,1366
116681,2,Value for Money,"Best Value for Money gaming laptop. Mediocre Battery life, but can be ignored for the fact that it's a gaming laptop",967,1367
122831,2,Excellent.....!,Excellent product I loved it...!,968,1368
120876,3,Battery backup Bhaut bekaar hai,Don't Buy this Phone Battery backup Bhaut bekaar hai Bilkhul mat lena chahe tumhe kitna bhi discount de yeh Koi aur company ka phone le lo aur Flipkart se phone lena waha pe badiya milte hai,969,1369
120846,1,Great quality product watching TV will never be the same again,"Does what it promises, very convenient and easy to use interface plus a lot of savings on conventional tv channels",970,1370
